X,Y,OBJECTID,CBML,TIPO_SITIO,NOMBRE,TIPO_IMPORTANCIA
-75.576987611199996,6.2939074575,2193,06050290015,Cancha,DE MICROFUTBOL,Baja
-75.580287358099994,6.286285925,2194,06070260039,Edificios,MONTOYA P.H.,Alta
-75.576982771199994,6.2991434148,2195,06040200012,Edificios,MEJIA,Alta
-75.581202715499998,6.2902523712,2196,06070730025,Edificios,MEJIA,Alta
-75.580524788100007,6.3092465717,2197,06021110001,Señalización,CAFETERIA,Baja
-75.579582130399999,6.2886149191,2198,06070690002,Edificios,AGUDELO P.H.,Alta
-75.581385646399994,6.2892436757,2199,06070730003,Edificios,ECHEVERRI P.H.,Alta
-75.582324322100007,6.3001846081,2201,06080750001,Centro de Cultura Religiosa,PARROQUIA SANTA MARIANA DE JESUS,Alta
-75.577310830599998,6.2968571449,2202,06050420031,Edificios,CORREA OSORNO,Alta
-75.579573540799998,6.2870050729,2203,06070270030,Edificios,FABIO SALDARRIAGA,Alta
-75.574527839599995,6.2958700313,2204,06050480040,Centro de Cultura Religiosa,SALON DEL REINO DE LOS TESTIGOS DE JEHOV,Alta
-75.579642875900007,6.2883373462,2205,06070660018,Edificios,MUÑOZ MINOTA,Alta
-75.580391577900002,6.3087428721,2206,06021110001,Señalización,AULAS,Baja
-75.587596876700005,6.2861828848,2501,07110220016,Edificios,QUINTERO GOMEZ P.H.,Alta
-75.6065593302,6.2810617148,2502,07180100027,Parque,PARQUEADEROS PUBLICOS,Baja
-75.602331087500005,6.2801760579,2503,07180760021,Parque,PARQUEADEROS PRIVADOS,Baja
-75.603955144300002,6.2804816218,2504,07180610001,Cancha,PLACA POLIDEPORTIVA,Baja
-75.602546808100001,6.2786437123,2505,07180080006,Edificios,E.F. SAN MARINO,Alta
-75.600956457199999,6.2800756154,2506,07181030001,Conjuto Residencial,ZONA DE REFORESTACION URB. CADIZ CESION MPIO. DE MEDELLIN,Alta
-75.607247620400003,6.2806346558,2507,07180160001,Señalización,SALON COMUNAL,Baja
-75.603466946899999,6.2823860311,2508,07180570003,Centro de Cultura Religiosa,PARROQUIA SAN IRNEO MEDELLIN,Alta
-75.598229077300005,6.2793964269,2509,07180020035,Centro de Cultura Religiosa,CAPILLA,Alta
-75.601833459,6.279027691,2510,07180070001,Instituto Educativo,RAFAEL GARCIA HERR,Alta
-75.601959225599998,6.2794279008,2511,07180070002,Edificios,VILLA INES,Alta
-75.605628194299996,6.2796312484,2512,07180090010,Industria,TRAINCO S. A.,Medio
-75.605744569600006,6.2807766464,2513,07180090008,Condominio,CONDOMINIOS,Alta
-75.605744567599999,6.2807498993,2514,07180090008,Conjuto Residencial,ALTOS DE LA SIERRA,Alta
-75.606135718700003,6.2808166342,2515,07180190005,Conjuto Residencial,URB. VILLA ESPERANZA,Alta
-75.602335135900006,6.2784924977,2516,07180080007,Escuelas Colegios,GUARDERIA CANINA,Alta
-75.603462226100007,6.280618182,2517,07180660001,Señalización,CASETA PORTERIA,Baja
-75.601943224500005,6.28071425,2518,07180760013,Cancha,POLIDEPORTIVA,Baja
-75.603920562100001,6.2789015507,2519,07180080012,Señalización,INVASION,Baja
-75.602133897599998,6.2807742217,2520,07180760012,Parque,JUEGOS INFANTILES,Baja
-75.602218237200006,6.2803529201,2521,07180760029,Parque,PARQUEADEROS PRIVADOS,Baja
-75.604033387300007,6.2791865999,2522,07180080003,Conjuto Residencial,URBANIZACION CLARO VERDE,Alta
-75.603313107399998,6.2808196335,2523,07180660001,Señalización,KIOSKO,Baja
-75.602334778499994,6.2794208216,2524,07180070003,Edificios,E. D. VILLA ANA MARIA,Alta
-75.602537146299994,6.2793491343,2525,07180070003,Comercio,CENTRO EDUCATIVO,Medio
-75.602528132399996,6.2793139919,2526,07180070003,Edificios,LA CAMPIÐA,Alta
-75.602896621900001,6.2801066198,2527,07180070051,Parque,INFANTIL,Baja
-75.606105410799998,6.2811221709,2528,07180100023,Parque,PARQUEADEROS VISITANTES,Baja
-75.606088086699998,6.2811608401,2529,07180100027,Parque,PARQUEADEROS PUBLICOS,Baja
-75.606598879499998,6.2810945186,2530,07180100025,Parque,PARQUEADEROS VISITANTES,Baja
-75.602980449699999,6.2802229627,2531,07180070053,Señalización,SALON COMUNAL,Baja
-75.602508749099997,6.2788374749,2532,07180080005,Edificios,VILLA DEL ROSARIO,Alta
-75.602052785799998,6.2834863174,2533,07180800018,Conjuto Residencial,URBANIZACION TULIPANES,Alta
-75.601378264399997,6.2783251114,2534,07180070001,Cancha,COLISEO,Baja
-75.610049262900006,6.2818325742,2535,07180140004,Cancha,PLACA POLIDEPORTIVA,Baja
-75.610041198600001,6.2818155779,2536,07180140004,Cancha,EL CUCARAHO,Baja
-75.601701889200001,6.2806280354,2537,07180760013,Conjuto Residencial,URBANIZACION BALCON DEL VALLE II,Alta
-75.606534617199998,6.277163825,2538,07190210002,Señalización,PEATONAL,Baja
-75.606285708599998,6.2784118576,2539,07190090003,Instituto Educativo,CONGREGACION EDUCATIVA CAMILO MORA CARRASQUILLA,Alta
-75.606976837199994,6.2783706169,2540,07190070068,Cancha,UNIDAD DEPORTIVA FUENTE CLARA,Baja
-75.616954401599997,6.2767069341,2541,07200670001,Escuelas Colegios,PEDRO NEL OSPINA,Alta
-75.616396047799995,6.2752731832,2542,07200430002,Comercio,CENTRO DE SALUD SANTA MARGARITA,Medio
-75.616855742699997,6.2743590862,2543,07200120016,Centro de Cultura Religiosa,IG. PENTECOSTES UNIDA,Alta
-75.616856506399998,6.2743530425,2544,07200120016,Señalización,INTERNACIONAL,Baja
-75.616209475700003,6.2754217256,2545,07200430001,Centro de Cultura Religiosa,IGLESIA SANTA MARGARITA DE ALACOQUE,Alta
-75.619364605599998,6.2757998978,2546,07200150040,Bares Discotecas,BARRANCO,Alta
-75.614583413600002,6.2767443235,2547,07200560005,Escuelas Colegios,URBANA VALLEJUELAS,Alta
-75.618269703199999,6.2743847853,2548,07200740001,Comercio,CENTRO DE SALUD,Medio
-75.61601649,6.2767042457,2549,07200410024,Escuelas Colegios,ANEXA SANTA MARGARITA,Alta
-75.618260222900005,6.2743747929,2550,07200740001,Restaurantes,LAS MARGARITAS,Medio
-75.593445384899994,6.2868420096,2551,07130880018,Comercio,CARMONA PROPIEDAD HORIZONTAL,Medio
-75.588405973899995,6.2819057966,2552,07140240058,Edificios,GOMEZ ARISTIZABAL,Alta
-75.584328361800004,6.2735668273,2553,07060010010,Edificios,MIRADOR DE LA PILARICAIII,Alta
-75.593824046799995,6.286181487,2554,07130720023,Edificios,CARMONA CARDENAS,Alta
-75.605376348600004,6.2785977754,2555,07190110002,Edificios,SANTA CATALINA P.H,Medio
-75.588742502599999,6.2820004332,2556,07140240008,Edificios,NAVARRO NARANJO,Alta
-75.590387067699993,6.2916024872,2558,07120880003,Edificios,CANO CASTAÑEDA P.H.,Baja
-75.584820965,6.2828917387,2559,07110240026,Edificios,URREA GARCIA P.H.,Medio
-75.580748848100001,6.2835659153,2560,07100200030,Edificios,GUTIERREZ,Medio
-75.6022684295,6.2837707982,2561,07180820021,Conjuto Residencial,URBANIZACION TULIPANES,Alta
-75.595057182399998,6.2784402129,2562,07160050047,Edificios,SAN MIGUEL,Medio
-75.588372595699994,6.2894687484,2563,07120400002,Edificios,MARIN RUIZ,Baja
-75.585087454499998,6.284944275,2564,07110190028,Edificios,GOMEZ P.H.,Medio
-75.585270858399994,6.2850699249,2565,07110290040,Edificios,MUÑOZ MEDINA P.H.,Medio
-75.588591607699996,6.2808200562,2566,07140080003,Edificios,RPH ROBLE BLANCO,Medio
-75.576296677599998,6.2789997754,2567,07090020053,Edificios,NOREÑA QUINTERO,Medio
-75.587966508899996,6.2857307514,2568,07110220004,Edificios,OMFER,Medio
-75.594370932199993,6.2839069026,2569,07130210012,Edificios,CURAZAO,Medio
-75.594712427800005,6.2899290421,2570,07131270023,Edificios,DUQUE GALEANO,Medio
-75.595609665400005,6.2916664758,2571,07131460008,Edificios,ARIAS,Medio
-75.598092649899996,6.2761159384,2572,07170030051,Edificios,GARCIA GOMEZ,Medio
-75.5989011132,6.2873904647,2573,07240010023,ZonaVerde,ED. COLIBRIS - TORRE 1,Medio
-75.599062847300004,6.2874351258,2574,07240010024,ZonaVerde,ED. COLIBRIS - TORRE 2,Medio
-75.617462660200005,6.2751758896,2575,07200440015,Edificios,BEDOYA OLAYA,Medio
-75.587742786899994,6.2811223475,2576,07140220001,Edificios,BILBAO . PH,Medio
-75.589376683799998,6.2828423914,2577,07140270014,Edificios,ORTIZ,Medio
-75.596070252600001,6.2745352727,2578,07170070009,Edificios,VEGAS DEL CONDADO,Alta
-75.598793428500002,6.2876263075,2579,07240010025,ZonaVerde,ED. COLIBRIS - TORRE 3,Medio
-75.598733128099994,6.2877556199,2580,07240010026,ZonaVerde,ED. COLIBRIS - TORRE 4,Medio
-75.586817143100006,6.2675730382,2581,07030040007,Conjuto Residencial,ED. LOS ARAHUACOS,Medio
-75.586874679100006,6.28017414,2582,07060080037,Otros,PREFACON,Baja
-75.586763087600005,6.2800694498,2583,07060080010,Otros,PREFACON,Baja
-75.586898670500005,6.2800277169,2584,07060080036,Otros,PREFACON,Baja
-75.586830502699996,6.2797135898,2585,07060080028,Otros,TALLER AUTOMOTRIZ,Baja
-75.587105122699995,6.2790608673,2586,07060080030,Escuelas Colegios,DE DANZA VILLA DANZA,Medio
-75.58927874,6.2767893096,2587,07060070001,Otros,PORTERÍA,Baja
-75.584916686,6.2844858612,2588,07110190031,Otros,CASA DE JUSTICIA,Alta
-75.585082316699996,6.2855862467,2589,07110310038,Instituto Educativo,CASTILLO DEL ARTE,Alta
-75.580467512799999,6.2730825201,2590,07020050001,Cancha,SINTÉTICA,Baja
-75.580332693900004,6.2730722351,2591,07020050001,Cancha,SINTÉTICA,Baja
-75.580636627800004,6.2729486835,2592,07020050001,Cancha,DE MICRO SINTÉTICA,Baja
-75.5804431464,6.272638574,2593,07020050001,Conjuto Residencial,CLUB SOCIAL LA CLARITA,Medio
-75.581258552099996,6.2732447471,2594,07020050011,Comercio,ASADOS FLIA GARCIA,Baja
-75.588510489399994,6.2933674193,2595,07121110007,Otros,FABRICA  AREPAS DE CASA,Medio
-75.592517011200002,6.2913703111,2596,07120120001,Otros,PLACA POLIDEPORTIVA,Medio
-75.5881477824,6.2908990737,2597,07120800009,Parque,JUEGOS INFANTILES,Medio
-75.589435844199997,6.2922740276,2598,07120800011,Centro de Cultura Religiosa,TEMPLO SAN IGNACIO MARTIR,Alta
-75.587861617900003,6.2863018431,2599,07110110074,Conjuto Residencial,URBANIZACION VILLA ROBLEDO,Medio
-75.588188926200004,6.2861672567,2600,07110110017,Escuelas Colegios,SAN VICENTE DE PAUL,Medio
-75.588754911300001,6.2786306691,2601,07150740035,Estaciones de Servicio,ESTACIÓN DE SERVICIO,Medio
-75.588629654599998,6.2786871235,2602,07150740017,Estaciones de Servicio,ESTACIÓN DE SERVICIO,Medio
-75.598115767300001,6.2793521738,2603,07180020035,Conjuto Residencial,SANTA MARIA DE LOS ANGELES,Alta
-75.588340237699995,6.2804524188,2604,07150770001,Cancha,DE MICROFÚTBOL,Baja
-75.592286952500004,6.2936072619,2605,07120380008,Centro de Cultura Religiosa,PARROQUIA MARÌA MADRE DE LA EUCARISTÌA,Medio
-75.595366934200001,6.2737289865,2606,07170080029,Conjuto Residencial,URB. MIRADOR DE LA 80,Alta
-75.596730692700007,6.275067722,2607,07170030120,Conjuto Residencial,URBANIZACION MIRADOR DE ROBLEDO,Alta
-75.596677599399996,6.2757934316,2608,07170030098,Edificios,ROCOCO,Alta
-75.596658944799998,6.2759062315,2609,07170030097,Edificios,RODEO PLAZA,Alta
-75.596333569600006,6.2751664977,2610,07170030117,Edificios,ROBLEDAL DEL PARQUE,Alta
-75.596372627700006,6.2753286244,2611,07170030113,Estaciones Policia,INSPECION DE POLICIA ROBLEDO,Alta
-75.5965633637,6.2755310642,2612,07170030110,Edificios,VALDELIANO,Alta
-75.592689208,6.280003514,2613,07150010022,Instituto Educativo,VILLA FLORA,Alta
-75.592795533,6.2796088567,2614,07150010006,Otros,IGLESIA CRISTIANA CONFRATERNIDAD,Alta
-75.609403415900005,6.2734388055,2615,07220420001,Otros,CAÐO TORRES DE OLAYA,Baja
-75.588520409099999,6.2817227066,2616,07140240061,Edificios,ROBLES,Baja
-75.587738881500002,6.2819394829,2617,07140380001,Edificios,NUEVO ROBLEDO,Baja
-75.585025240799993,6.28255186,2618,07110170019,Edificios,APENINOS UNO,Alta
-75.585433838300006,6.2835458822,2619,07110170017,Edificios,CLARO DIA,Alta
-75.5858326914,6.2829158417,2620,07110170005,Edificios,GUILLERMO TABORDA,Alta
-75.58518601,6.2838304867,2621,07110180024,Edificios,IGLESIA PENTECOSTAL UNIDA DE COLOMBIA EL DIAMANTE,Alta
-75.584737709300001,6.2828987419,2622,07110240022,Edificios,EL LIMITE,Medio
-75.586177460800002,6.2844488892,2623,07110190009,Edificios,EL DIAMANTE,Medio
-75.584409883299998,6.283268992,2624,07110250004,Edificios,PREESCOLAR MI CHANCHITO,Medio
-75.584203131699994,6.2833520988,2625,07110250020,Edificios,FUNDACION FAMILIAR CRISTIANA,Medio
-75.584995790299999,6.2749593843,2626,07060010054,Edificios,PARQUE DE LA PILARICA,Medio
-75.619100242599998,6.2763499281,2627,07200490002,Otros,FIBRA GLASS,Medio
-75.602028953300007,6.2785771582,2628,07180080007,Otros,POLICLINICO VETERINARIO,Baja
-75.588772629600001,6.2814074116,2629,07140090008,Edificios,KAREN,Alta
-75.588880501,6.2812098137,2630,07140090025,Edificios,VALESOL,Alta
-75.588988373500001,6.2810579542,2631,07140090001,Instituto Educativo,HOGAR INFANTIL CRECER CON ALEGRIA,Alta
-75.595410584,6.2746459189,2632,07170060062,Escuelas Colegios,DE MUSICA DE ROBLEDO,Alta
-75.595503265100007,6.274452339,2633,07170060064,Escuelas Colegios,HOGAR INFANTIL LA PLAYITA,Medio
-75.583015093399993,6.2747155655,2634,07060010057,Edificios,CONDOMINIO AGUA MARINA,Medio
-75.620780359500003,6.2768224612,2635,07200140001,Comercio,DEPOSITO Y FERRETERIA LA RUTA NO. 2,
-75.621344531899993,6.2769224714,2636,07200140001,Comercio,CASA PREF,Baja
-75.579065058899999,6.2592561428,2637,07250160003,Centro de Cultura Religiosa,TEMPLO LA LUZ DEL MUNDO,Baja
-75.589952071900001,6.2911509281,2638,07120840001,Instituto Educativo,FE Y ALEGRIA SAN JOSE,Medio
-75.617661338299996,6.2740735891,2639,07200130011,Otros,SALON REINO DE LOS TESTIGOS DE JEHOVA,Medio
-75.591352639099995,6.277552991,2640,07150020002,Edificios,C.E. LOS NOGALES,Alta
-75.590012524100004,6.2776159633,2641,07150320001,Señalización,PARROQUIA SANTO TOMAS DE AQUINO,Baja
-75.616195432799998,6.2746167837,2642,07200190010,Otros,CENTRO INTEGRACIÓN BARRIAL STA. MARGARITA,Alta
-75.609556943100003,6.2746418897,2643,07220230044,Centro de Cultura Religiosa,IGLESIA EVANGELICA MMM,Medio
-75.598642909800006,6.2879089357,2644,07240010029,ZonaVerde,ED. COLIBRIS - TORRE 7,Medio
-75.59849262199999,6.2880467501,2645,07240010030,ZonaVerde,ED. COLIBRIS - TORRE 8,Medio
-75.595066530599993,6.2742921727,2646,07170080032,Edificios,CONJ. RES. 80 AVENIDA,Medio
-75.583387486199996,6.2751851479,2647,07060040010,Edificios,PORTON DE PILARICA,Medio
-75.594592360899995,6.2824747339,2795,07130100005,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594483593800007,6.2824567965,2796,07130100018,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594483596700002,6.2825082241,2797,07130100017,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594587585200003,6.2825739985,2798,07130100007,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594470446299994,6.2825536749,2799,07130100016,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594465669599998,6.2826039076,2800,07130100015,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594579219899998,6.2826230344,2801,07130100008,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594567269300001,6.2826696803,2802,07130100009,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594454915300005,6.2826505534,2803,07130100014,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594453725400001,6.2826983902,2804,07130100013,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594570862699996,6.2827211077,2805,07130100010,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594555323600005,6.282771341,2806,07130100011,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594457313600003,6.2827546,2807,07130100012,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594274956500001,6.282856594,2808,07130090048,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594475401300002,6.2829423966,2809,07130090049,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593730929100005,6.2825312705,2810,07130290001,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593782798899994,6.2825367299,2811,07130290002,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593835693700001,6.2825510652,2812,07130290003,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593880399499994,6.2825681365,2813,07130290004,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593930224399998,6.2825845241,2814,07130290005,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593915213700001,6.2826815002,2815,07130290006,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593866326699995,6.282665109,2816,07130290007,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593803622300001,6.2826616969,2817,07130290008,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593768472199997,6.2826191454,2818,07130290009,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593716106,6.2826553716,2819,07130290010,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.5935651028,6.2821820682,2820,07130080001,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593662335800005,6.2821995489,2821,07130080002,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593765209899999,6.2822133607,2822,07130080003,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593872027100005,6.2822299965,2823,07130080004,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593952917799996,6.2822497327,2824,07130080005,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.5939461575,6.2823078289,2825,07130080006,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593838000199995,6.2823346255,2826,07130080007,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593740059599995,6.2823304017,2827,07130080008,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593626878899997,6.2822947506,2828,07130080009,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.593556179700002,6.2823098701,2829,07130080010,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594221354499993,6.2822845398,2830,07130090001,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594317487400005,6.2823085839,2831,07130090003,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594329967899995,6.2822695446,2832,07130090002,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594307346600004,6.2823718243,2833,07130090004,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594305394200006,6.28242101,2834,07130090005,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594294864299997,6.2824744921,2835,07130090006,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594288231799993,6.2825232911,2836,07130090007,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594279653100003,6.2825720866,2837,07130090008,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594188739800003,6.2823733859,2838,07130090015,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594174698900005,6.282491674,2839,07130090014,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594164949299994,6.2825720895,2840,07130090013,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594155201700005,6.2826876452,2841,07130090012,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594271464599998,6.2826177595,2842,07130090009,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.598551379900002,6.2835703179,2843,07160040096,Señalización,MANZANA A,Baja
-75.598196400600003,6.2834275157,2844,07160040096,Señalización,MANZANA B,Baja
-75.597839548899998,6.2833354503,2845,07160040096,Señalización,MANZANA C,Baja
-75.597525919600002,6.2831415032,2846,07160040096,Señalización,MANZANA D,Baja
-75.597415522199995,6.2832650661,2847,07160040100,Señalización,MANZANA D,Baja
-75.597107842400007,6.2834647529,2848,07160040100,Señalización,MANZANA E,Baja
-75.596843055199997,6.2836401433,2849,07160040100,Señalización,MANZANA F,Baja
-75.596494805099994,6.2837893068,2850,07160040101,Señalización,MANZANA G,Baja
-75.600056903500004,6.2836541686,2851,07181100001,Señalización,CABALLERIZAS,Baja
-75.597363533700005,6.2808807622,2852,07180010003,Cancha,COLISEO,Baja
-75.599927697,6.2833378586,2853,07189990010,Centros Comerciales,SAN DIEGO,Alta
-75.5991763822,6.2806601677,2854,07180870003,Centro de Cultura Religiosa,SEMINARIO TARDE SACERDOTAL,Alta
-75.594255082,6.282673193,2855,07130090010,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.594255084599993,6.2827196501,2856,07130090011,Conjuto Residencial,URBANIZACION LAS COMETAS,Alta
-75.595553771200002,6.2834060037,2857,07130010084,Edificios,ROBLEALTO,Medio
-75.595571101600001,6.2838006678,2858,07130010071,Escuelas Colegios,MADRID CAMPESTRE,Alta
-75.595042087899998,6.2815501904,2859,07130010018,Estaciones de Bombero,PORVEN,Alta
-75.595709057400001,6.2838827363,2860,07130010032,Edificios,GONZALES ASORIO,Alta
-75.595599711199995,6.2839460007,2861,07130010059,Edificios,ECHEVERY,Alta
-75.595875204899997,6.2897164332,2862,07131100009,Edificios,CASTILLO MAYA P.H.,Alta
-75.595320207499995,6.2857146429,2863,07130160002,Edificios,DE LA 76C,Medio
